maturity,effective_width,n_cos,observation_count,invalid_price_count,invalid_iv_count,max_absolute_price_error,p99_absolute_price_error,median_absolute_price_error,max_relative_price_error,p99_relative_price_error,median_relative_price_error,max_absolute_iv_error,p99_absolute_iv_error,median_absolute_iv_error,low_vega_count,max_absolute_iv_error_above_vega_threshold,p99_absolute_iv_error_above_vega_threshold,max_vega_scaled_price_error,p99_vega_scaled_price_error,median_vega_scaled_price_error,runtime_seconds
0.08333333333333333,2.5,640,960,0,0,0.00010440046898785305,2.502824469025386e-05,1.2359030465702858e-11,3.136743256947102,1.0,1.453947888537105e-10,0.11319099134933942,0.05694398475849409,5.486847087787794e-12,31,0.1119601911452707,0.05017797902824566,156.3091701487406,0.007988812838349778,5.51654069374053e-12,0.02368733286857605
0.08333333333333333,3.0,640,960,0,0,0.00029605626306272725,9.492134671188695e-05,1.210753739976692e-11,1678.7294899434241,1.0,1.5785522387525214e-10,0.13484531645607536,0.11128352523720972,6.655592743598504e-12,31,0.12103163930720985,0.01709035662615485,5684.100163126,66.33783504304498,6.65559203583322e-12,0.02303212508559227
0.08333333333333333,3.5,640,960,0,0,0.000795151679140127,0.0002707264438305001,1.2072121080564102e-11,820.2779685767399,1.0,2.2453472534384087e-10,0.14825776103544902,0.12754429755780602,9.701933700867471e-12,31,0.1361687847897871,0.1050210979145481,26461.28030011788,335.24023406517944,9.701929824947281e-12,0.023673999588936567
0.08333333333333333,4.0,640,960,0,0,0.0016633459358218472,0.0005889123068638639,1.3377795399227566e-11,13703.824602889552,5.804496086862972,4.88568781161358e-10,0.15326643382888983,0.11372339738188461,2.255433340092594e-11,31,0.1361687847897871,0.10731924660263466,42909.661527016724,31.752368943727408,2.2554341889139517e-11,0.02382199978455901
0.08333333333333333,0.5,704,960,0,0,0.006434744611718557,0.0013947179599729331,1.5768602894140155e-11,0.012744677959011689,0.0027752078180913126,1.768025530420182e-09,0.0013856361923197946,0.00029623441115318814,4.282993404380875e-11,31,0.0013856361923197946,0.00029873696102338497,0.001520581417164037,0.0003731598230059896,4.748380282646577e-11,0.02663166681304574
0.08333333333333333,0.75,704,960,0,0,8.22628452468166e-07,1.0358405138077442e-08,1.2187140185915268e-11,0.0005695042824386436,0.00017902164647884777,1.4493064770366365e-10,0.00022412323014302238,1.1012260506764822e-05,5.654005041932919e-12,31,1.8075365349617956e-06,5.112961479558679e-07,0.0015292794421615668,5.4897590307012533e-05,5.996629711308189e-12,0.02598858391866088
0.08333333333333333,1.0,704,960,0,0,7.387587985796529e-09,5.423905040404561e-10,1.1867451465974455e-11,0.005671375320122115,0.00023289154181556276,9.878999975082265e-11,0.08425977854973786,3.54053518717778e-05,4.460848357368263e-12,31,9.685438995613027e-06,9.010984543922363e-07,0.014117554857608135,0.00018473938381918657,5.026887472494567e-12,0.02573745884001255
0.08333333333333333,1.25,704,960,0,0,4.519678786785164e-08,7.333722370564345e-09,1.1918688258560906e-11,0.2581469141477113,0.0013251224145644025,1.0882455233378269e-10,0.09177159320319801,0.00010454586604422597,4.6791737151608e-12,31,0.0005014961930809164,4.728384614033364e-06,0.3566300699155767,0.00019412291454768744,4.953577742579178e-12,0.02476920885965228
0.08333333333333333,1.5,704,960,0,0,9.299770292736653e-07,8.940538185564462e-08,1.2026463158676393e-11,2.4581787351080737,0.015275710136129573,1.1016575817818662e-10,0.09687537694834805,0.02221334840652889,5.0631582260152186e-12,31,0.04991328475648191,5.423039137595178e-05,2.1532716742201163,0.0020706271998515453,5.0998233061087986e-12,0.024628167040646076
0.08333333333333333,2.0,704,960,0,0,1.730124669285793e-05,1.7892114707559244e-06,1.2247536318454877e-11,43.78297919428765,0.3889485509876599,1.1534920140541248e-10,0.10709972659771823,0.010351074028485802,5.000999614424018e-12,31,0.05032925216050532,0.0016847485869756183,39.050100200862275,0.005613965158958253,5.130167412128876e-12,0.023879749700427055
