sample_id,scenario,quantity,path_average_truth,path_average_estimate,mean_error,mae,rmse,correlation
12,clean,erp,0.118866347699,0.1549976853,0.0361313376004,0.0361313376004,0.0408789641686,0.999957956835
12,clean,vrp,-0.00471227620043,-0.0059205283214,-0.00120825212097,0.00120825212097,0.00145173135194,0.999957956835
12,low_iid,erp,0.118866347699,0.152103051072,0.0332367033733,0.0364521127485,0.0489215276046,0.992072974356
12,low_iid,vrp,-0.00471227620043,-0.00488297879636,-0.000170702595928,0.000569203569299,0.00091298818433,0.992072974356
12,spatial_corr,erp,0.118866347699,0.150151564005,0.0312852163063,0.0349109992228,0.0471622318316,0.991309297169
12,spatial_corr,vrp,-0.00471227620043,-0.0049783554264,-0.000266079225968,0.000612153028123,0.00102051167409,0.991309297169
12,persistent_factor,erp,0.118866347699,0.152736237363,0.0338698896641,0.0370311580345,0.0493061971212,0.991624767318
12,persistent_factor,vrp,-0.00471227620043,-0.0050360325864,-0.000323756385972,0.000624289729021,0.00104053350855,0.991624767318
13,clean,erp,0.13064349847,0.0842374203352,-0.0464060781351,0.0464060781351,0.0531478021469,0.999998852694
13,clean,vrp,-0.00522043462875,-0.00380378775666,0.00141664687209,0.00141664687209,0.00167538076631,0.999998852694
13,low_iid,erp,0.13064349847,0.0860454450164,-0.0445980534539,0.0445980534539,0.0470915016474,0.994241508735
13,low_iid,vrp,-0.00522043462875,-0.00443909919419,0.000781335434556,0.000781335434556,0.000857219996833,0.994241508735
13,spatial_corr,erp,0.13064349847,0.0856859446356,-0.0449575538347,0.0449575538347,0.0474690588152,0.993896264973
13,spatial_corr,vrp,-0.00522043462875,-0.00431897341391,0.00090146121484,0.00090146121484,0.000962508565818,0.993896264973
13,persistent_factor,erp,0.13064349847,0.0855620037679,-0.0450814947024,0.0450814947024,0.0478027069157,0.994123035522
13,persistent_factor,vrp,-0.00522043462875,-0.00439079017525,0.000829644453504,0.000829644453504,0.000894134375286,0.994123035522
14,clean,erp,0.0982564676737,0.101017792119,0.00276132444529,0.00353707541894,0.00393115878976,0.999980035706
14,clean,vrp,-0.00382300472508,-0.00451292252614,-0.000689917801062,0.000689917801062,0.000711511801532,0.999980035706
